,STATE/UT,DISTRICT,latitude,longitude
4828,WEST BENGAL,HOWRAH,22.59938,88.31656
4829,WEST BENGAL,HOWRAH G.R.P.,22.59938,88.31656
4830,WEST BENGAL,JALPAIGURI,26.524299,88.720022
4831,WEST BENGAL,KHARAGPUR G.R.P.,22.996495,87.685588
4832,WEST BENGAL,KOLKATA,22.58287,88.37886
4833,WEST BENGAL,MALDA,25.03264,88.13772
4834,WEST BENGAL,MURSHIDABAD,24.17024,88.26813
4835,WEST BENGAL,NADIA,23.26207,88.41052
4836,WEST BENGAL,PASCHIM MIDNAPUR,22.996495,87.685588
4837,WEST BENGAL,PURAB MIDNAPUR,22.42063,87.30219
4838,WEST BENGAL,PURULIA,23.34149,86.37207
4839,WEST BENGAL,SEALDAH G.R.P.,45.964727,-60.14389
4840,WEST BENGAL,SILIGURI G.R.P.,45.964727,-60.14389
4841,WEST BENGAL,UTTAR DINAJPUR,39.390897,-99.066067
4842,A & N ISLANDS,A and N ISLANDS,28.37487,-16.85359
4843,CHANDIGARH,CHANDIGARH,30.720451,76.76697
4844,D & N HAVELI,D and N HAVELI,18.46592,73.76498
4845,DAMAN & DIU,DAMAN,20.41092,72.86157
4846,DAMAN & DIU,DIU,20.72942,70.98819
4847,DELHI UT,CENTRAL,39.643477,-85.573547
4848,DELHI UT,EAST,37.8036,-109.133301
4849,DELHI UT,GRP(RLY),40.594439,-112.453084
4850,DELHI UT,IGI AIRPORT,32.41305,-91.49337
4851,DELHI UT,NEW DELHI,14.32351,120.95263
4852,DELHI UT,NORTH,33.77579,-93.686695
4853,DELHI UT,NORTH-EAST,36.2232,-115.13397
4854,DELHI UT,NORTH-WEST,41.92923,-111.441809
4855,DELHI UT,OUTER,38.185355,-90.559903
4856,DELHI UT,SOUTH,42.874698,-89.933472
4857,DELHI UT,SOUTH-WEST,41.92923,-111.441809
4858,DELHI UT,STF,28.55874,77.16095
4859,DELHI UT,WEST,41.060299,-111.9981
4860,LAKSHADWEEP,LAKSHADWEEP,11.27695,74.04297
4861,PUDUCHERRY,KARAIKAL,10.83087,79.83245
4862,PUDUCHERRY,PONDICHERRY,11.934057,79.830645
4863,ANDHRA PRADESH,ADILABAD,17.24083,78.48053
4864,ANDHRA PRADESH,ANANTAPUR,14.42524,77.71148
4865,ANDHRA PRADESH,CHITTOOR,13.20344,79.08154
4866,ANDHRA PRADESH,CUDDAPAH,14.67425,78.42032
4867,ANDHRA PRADESH,CYBERABAD,17.24083,78.48053
4868,ANDHRA PRADESH,EAST GODAVARI,16.95918,82.23544
4869,ANDHRA PRADESH,GUNTAKAL RLY.,15.16168,77.37832
4870,ANDHRA PRADESH,GUNTUR,16.29381,80.45467
4871,ANDHRA PRADESH,HYDERABAD CITY,17.24083,78.48053
4872,ANDHRA PRADESH,KARIMNAGAR,17.24083,78.48053
4873,ANDHRA PRADESH,KHAMMAM,17.24083,78.48053
4874,ANDHRA PRADESH,KRISHNA,16.96081,82.23694
4875,ANDHRA PRADESH,KURNOOL,15.830925,78.042537
4876,ANDHRA PRADESH,MAHABOOBNAGAR,29.484731,-98.411616
4877,ANDHRA PRADESH,MEDAK,17.24083,78.48053
4878,ANDHRA PRADESH,NALGONDA,17.24083,78.48053
4879,ANDHRA PRADESH,NELLORE,14.449372,79.987376
4880,ANDHRA PRADESH,NIZAMABAD,17.24083,78.48053
4881,ANDHRA PRADESH,PRAKASHAM,13.21797,79.10104
4882,ANDHRA PRADESH,RANGA REDDY,17.501381,78.508499
4883,ANDHRA PRADESH,SECUNDERABAD RLY.,17.24083,78.48053
4884,ANDHRA PRADESH,SRIKAKULAM,18.29494,83.893875
4885,ANDHRA PRADESH,VIJAYAWADA CITY,16.49995,80.64361
4886,ANDHRA PRADESH,VIJAYAWADA RLY.,16.50533,80.66121
4887,ANDHRA PRADESH,VISAKHA RURAL,37.60229,-96.035319
4888,ANDHRA PRADESH,VISAKHAPATNAM,17.723128,83.301284
4889,ANDHRA PRADESH,VIZIANAGARAM,18.1152,83.3982
4890,ANDHRA PRADESH,WARANGAL,17.24083,78.48053
4891,ANDHRA PRADESH,WEST GODAVARI,16.42966,81.67985
4892,ARUNACHAL PRADESH,CHANGLANG,27.1351,95.73269
4893,ARUNACHAL PRADESH,DIBANG VALLEY,28.7,95.7
4894,ARUNACHAL PRADESH,K/KUMEY,27.59339,96.10737
4895,ARUNACHAL PRADESH,KAMENG EAST,27.296587,92.804626
4896,ARUNACHAL PRADESH,KAMENG WEST,27.296587,92.804626
4897,ARUNACHAL PRADESH,LOHIT,27.86853,96.02421
4898,ARUNACHAL PRADESH,PAPUM PARE,27.284315,93.61156
4899,ARUNACHAL PRADESH,SIANG EAST,28.00715,95.15934
4900,ARUNACHAL PRADESH,SIANG UPPER,28.720025,95.07183
4901,ARUNACHAL PRADESH,SIANG WEST,28.066207,95.328081
4902,ARUNACHAL PRADESH,SUBANSIRI LOWER,27.729984,94.327964
4903,ARUNACHAL PRADESH,SUBANSIRI UPPER,27.643989,94.240939
4904,ARUNACHAL PRADESH,TAWANG,27.57086,91.78889
4905,ARUNACHAL PRADESH,TIRAP,26.961625,95.432609
4906,ARUNACHAL PRADESH,UPPER DIBANG VALLEY,27.22084,93.17795
4907,ASSAM,BARPETA,26.18327,91.69619
4908,ASSAM,BASKA,31.20373,29.88525
4909,ASSAM,BONGAIGAON,26.41375,90.58664
4910,ASSAM,C.I.D.,-21.74108,-48.18897
4911,ASSAM,CACHAR,24.756991,92.881511
4912,ASSAM,CHIRANG,39.390897,-99.066067
4913,ASSAM,DARRANG,26.56356,92.067533
4914,ASSAM,DHEMAJI,27.4823,94.5684
4915,ASSAM,DHUBRI,26.0227,89.9784
4916,ASSAM,DIBRUGARH,27.47807,94.90115
4917,ASSAM,G.R.P.,44.516527,-64.548099
4918,ASSAM,GOALPARA,26.1641,90.625
4919,ASSAM,GOLAGHAT,26.5094,93.9621
4920,ASSAM,GUWAHATI CITY,26.16422,91.71563
4921,ASSAM,HAILAKANDI,24.67846,92.73034
4922,ASSAM,JORHAT,26.757793,94.207965
4923,ASSAM,KAMRUP,26.16422,91.71563
4924,ASSAM,KARBI ANGLONG,25.8602,92.589638
4925,ASSAM,KARIMGANJ,24.7592,92.50924
4926,ASSAM,KOKRAJHAR,26.39701,90.26366
4927,ASSAM,LAKHIMPUR,27.25207,94.0832
4928,ASSAM,MORIGAON,26.25337,92.3549
4929,ASSAM,N.C.HILLS,26.62007,92.78014
4930,ASSAM,NAGAON,26.3026,92.68086
4931,ASSAM,NALBARI,26.4458,91.4384
4932,ASSAM,R.P.O.,51.51535,-0.06834
4933,ASSAM,SIBSAGAR,26.9893,94.6397
4934,ASSAM,SONITPUR,26.765603,92.996861
4935,ASSAM,TINSUKIA,27.8143,95.64419
4936,ASSAM,UDALGURI,26.74331,92.09408
4937,BIHAR,ARARIA,26.11624,87.46921
4938,BIHAR,ARWAL,25.24374,84.663
4939,BIHAR,AURANGABAD,24.75486,84.37759
4940,BIHAR,BAGAHA,26.8063,84.50465
4941,BIHAR,BANKA,24.91797,86.89891
4942,BIHAR,BEGUSARAI,25.42721,86.13237
4943,BIHAR,BETTIAH,27.06268,84.36026
4944,BIHAR,BHABHUA,25.0397,83.6123
4945,BIHAR,BHAGALPUR,25.2499,86.982
4946,BIHAR,BHOJPUR,25.457898,84.555732
4947,BIHAR,BUXAR,25.55433,83.96799
4948,BIHAR,DARBHANGA,26.15627,85.89411
4949,BIHAR,GAYA,24.85124,85.4713
4950,BIHAR,GOPALGANJ,26.79477,84.50827
4951,BIHAR,JAMALPUR RLY.,25.35013,86.4844
4952,BIHAR,JAMUI,25.16355,86.09713
4953,BIHAR,JEHANABAD,25.22217,84.98561
4954,BIHAR,KATIHAR,25.543382,87.569042
4955,BIHAR,KATIHAR RLY.,25.57002,87.55649
4956,BIHAR,KHAGARIA,25.70013,85.88939
4957,BIHAR,KISHANGANJ,26.101419,87.950779
4958,BIHAR,LAKHISARAI,25.10886,85.78938
4959,BIHAR,MADHEPURA,25.9193,86.7903
4960,BIHAR,MADHUBANI,26.35696,86.07614
4961,BIHAR,MOTIHARI,26.65854,84.91605
4962,BIHAR,MUNGER,25.377352,86.473104
4963,BIHAR,MUZAFFARPUR,26.11604,85.35055
4964,BIHAR,MUZAFFARPUR RLY.,26.11604,85.35055
4965,BIHAR,NALANDA,25.1965,85.50982
4966,BIHAR,NAUGACHIA,25.25896,87.02431
4967,BIHAR,NAWADAH,24.62953,85.91042
4968,BIHAR,PATNA,25.22255,85.50275
4969,BIHAR,PATNA RLY.,25.22255,85.50275
4970,BIHAR,PURNEA,25.778519,87.478401
4971,BIHAR,ROHTAS,24.62442,83.9179
4972,BIHAR,SAHARSA,25.87445,86.61204
4973,BIHAR,SAMASTIPUR,25.8598,85.7866
4974,BIHAR,SARAN,25.92175,84.76795
4975,BIHAR,SHEIKHPURA,25.1339,85.8554
4976,BIHAR,SHEOHAR,26.46444,85.1722
4977,BIHAR,SITAMARHI,26.33243,85.36077
4978,BIHAR,SIWAN,26.23828,84.3581
4979,BIHAR,SUPAUL,26.1131,86.5931
4980,BIHAR,VAISHALI,25.93782,85.1459
4981,CHHATTISGARH,BALRAMPUR,23.61169,83.60992
4982,CHHATTISGARH,BILASPUR,23.16533,82.35541
4983,CHHATTISGARH,BIZAPUR,21.26685,82.04127
4984,CHHATTISGARH,DANTEWARA,21.26685,82.04127
4985,CHHATTISGARH,DHAMTARI,20.7342,81.53572
4986,CHHATTISGARH,DURG,21.18562,81.2802
4987,CHHATTISGARH,GRP RAIPUR,30.548248,-92.086016
4988,CHHATTISGARH,JAGDALPUR,19.087076,82.023572
4989,CHHATTISGARH,JANJGIR,22.01147,82.5755
4990,CHHATTISGARH,JASHPUR,22.8773,84.1372
4991,CHHATTISGARH,KABIRDHAM,39.390897,-99.066067
4992,CHHATTISGARH,KANKER,20.269275,81.493211
4993,CHHATTISGARH,KORBA,22.18605,82.7209
4994,CHHATTISGARH,KORIYA,23.1801,82.37453
4995,CHHATTISGARH,MAHASAMUND,21.04237,81.97453
4996,CHHATTISGARH,NARAYANPUR,20.39321,81.08025
4997,CHHATTISGARH,RAIGARH,21.9841,83.12652
4998,CHHATTISGARH,RAIPUR,21.237947,81.633683
4999,CHHATTISGARH,RAJNANDGAON,21.03291,80.92674
5000,CHHATTISGARH,SARGUJA,12.91634,79.13913
5001,CHHATTISGARH,SURAJPUR,23.2243,82.8431
5002,GOA,NORTH GOA,15.47378,73.87071
5003,GOA,SOUTH GOA,32.5622,-111.70161
5004,GUJARAT,AHMEDABAD COMMR.,,
5005,GUJARAT,AHMEDABAD RURAL,23.021624,72.579707
5006,GUJARAT,AHWA-DANG,22.99174,72.58156
5007,GUJARAT,AMRELI,22.37381,73.044198
5008,GUJARAT,ANAND,22.5632,72.96028
5009,GUJARAT,BHARUCH,21.72358,72.99519
5010,GUJARAT,BHAVNAGAR,23.02643,72.64431
5011,GUJARAT,DAHOD,22.77369,73.62658
5012,GUJARAT,GANDHINAGAR,23.223288,72.649227
5013,GUJARAT,HIMATNAGAR,23.5584,72.7574
5014,GUJARAT,JAMNAGAR,23.0969,70.7757
5015,GUJARAT,JUNAGADH,21.517411,70.464276
5016,GUJARAT,KHEDA NORTH,20.795759,70.704545
5017,GUJARAT,KUTCH,24.07665,69.53948
5018,GUJARAT,MEHSANA,23.61337,72.34188
5019,GUJARAT,NARMADA,23.01255,72.51042
5020,GUJARAT,NAVSARI,20.952407,72.932383
5021,GUJARAT,PALANPUR,21.20922,72.78151
5022,GUJARAT,PANCHMAHAL,50.063455,-110.651764
5023,GUJARAT,PATAN,23.80587,72.13926
5024,GUJARAT,PORBANDAR,21.89171,70.71941
5025,GUJARAT,RAJKOT COMMR.,37.208568,-121.849521
5026,GUJARAT,RAJKOT RURAL,21.66449,69.79543
5027,GUJARAT,SURAT COMMR.,43.760801,-79.249577
5028,GUJARAT,SURAT RURAL,22.138304,70.983469
5029,GUJARAT,SURENDRANAGAR,22.73522,71.63791
5030,GUJARAT,TAPI,21.178096,75.443692
5031,GUJARAT,VADODARA COMMR.,37.330009,-79.251918
5032,GUJARAT,VADODARA RURAL,22.27444,73.22534
5033,GUJARAT,VALSAD,20.57073,72.94118
5034,GUJARAT,W.RLY,20.35572,72.93135
5035,HARYANA,AMBALA,30.33711,76.83256
5036,HARYANA,BHIWANI,28.80841,76.1102
5037,HARYANA,FARIDABAD,28.402837,77.308563
5038,HARYANA,FATEHABAD,29.510431,75.453528
5039,HARYANA,GRP,-28.04103,-48.65421
5040,HARYANA,GURGAON,28.464615,77.029919
5041,HARYANA,HISSAR,28.9052,76.51804
5042,HARYANA,JHAJJAR,28.606683,76.658076
5043,HARYANA,JIND,29.314043,76.317949
5044,HARYANA,KAITHAL,29.62069,76.45243
5045,HARYANA,KARNAL,29.68596,76.95745
5046,HARYANA,KURUKSHETRA,29.93554,76.92992
5047,HARYANA,MAHENDRAGARH,28.58534,76.25632
5048,HARYANA,MEWAT,28.4723,77.02421
5049,HARYANA,PALWAL,28.140574,77.32598
5050,HARYANA,PANCHKULA,30.67306,76.83847
5051,HARYANA,PANIPAT,29.391275,76.977168
5052,HARYANA,REWARI,28.195647,76.616518
5053,HARYANA,ROHTAK,28.9786,77.0132
5054,HARYANA,SIRSA,29.54165,75.04956
5055,HARYANA,SONIPAT,29.003314,77.016732
5056,HARYANA,YAMUNANAGAR,30.123135,77.286329
5057,HIMACHAL PRADESH,BILASPUR,31.28217,76.78912
5058,HIMACHAL PRADESH,CHAMBA,32.5566,76.1247
5059,HIMACHAL PRADESH,G.R.P.,17.68697,83.22075
5060,HIMACHAL PRADESH,HAMIRPUR,31.6864,76.5214
5061,HIMACHAL PRADESH,KANGRA,31.10165,77.14294
5062,HIMACHAL PRADESH,KINNAUR,31.586346,78.396844
5063,HIMACHAL PRADESH,KULLU,31.9128,77.1743
5064,HIMACHAL PRADESH,LAHAUL-SPITI,17.68697,83.22075
5065,HIMACHAL PRADESH,MANDI,31.70845,76.929378
5066,HIMACHAL PRADESH,SHIMLA,31.104153,77.170973
5067,HIMACHAL PRADESH,SIRMAUR,30.69987,77.438847
5068,HIMACHAL PRADESH,SOLAN,30.907757,77.102365
5069,HIMACHAL PRADESH,UNA,31.45167,76.31124
5070,JAMMU & KASHMIR,ANANTNAG,33.72979,75.15033
5071,JAMMU & KASHMIR,AWANTIPORA,33.81765,75.05898
5072,JAMMU & KASHMIR,BANDIPORA,32.71767,74.87053
5073,JAMMU & KASHMIR,BARAMULLA,34.08793,74.51546
5074,JAMMU & KASHMIR,BUDGAM,34.01466,74.7193
5075,JAMMU & KASHMIR,CRIME JAMMU,32.71767,74.87053
5076,JAMMU & KASHMIR,CRIME SRINAGAR,34.08401,74.83829
5077,JAMMU & KASHMIR,DODA,33.01381,75.68393
5078,JAMMU & KASHMIR,GANDERBAL,34.14528,74.80224
5079,JAMMU & KASHMIR,HANDWARA,34.3993,74.2816
5080,JAMMU & KASHMIR,JAMMU,32.71767,74.87053
5081,JAMMU & KASHMIR,KARGIL,32.71767,74.87053
5082,JAMMU & KASHMIR,KATHUA,32.381,75.5491
5083,JAMMU & KASHMIR,KISHTWAR,33.30637,76.07894
5084,JAMMU & KASHMIR,KULGAM,33.6468,75.007
5085,JAMMU & KASHMIR,KUPWARA,34.5246,74.2596
5086,JAMMU & KASHMIR,LEH,32.71767,74.87053
5087,JAMMU & KASHMIR,POONCH,32.75263,74.81375
5088,JAMMU & KASHMIR,PULWAMA,33.95303,74.87105
5089,JAMMU & KASHMIR,RAILWAYS,32.70731,74.87593
5090,JAMMU & KASHMIR,RAJOURI,33.3979,74.26117
5091,JAMMU & KASHMIR,RAMBAN,33.2395,75.2396
5092,JAMMU & KASHMIR,REASI,33.04493,74.60604
5093,JAMMU & KASHMIR,SAMBA,32.59874,74.94461
5094,JAMMU & KASHMIR,SHOPIAN,32.71767,74.87053
5095,JAMMU & KASHMIR,SRINAGAR,34.08401,74.83829
5096,JAMMU & KASHMIR,UDHAMPUR,32.74883,75.14458
5097,JHARKHAND,BOKARO,23.6524,86.13459
5098,JHARKHAND,CHAIBASA,22.55063,85.81048
5099,JHARKHAND,CHATRA,23.98235,85.35062
5100,JHARKHAND,DEOGHAR,24.491271,86.698147
5101,JHARKHAND,DHANBAD,23.67868,86.20914
5102,JHARKHAND,DHANBAD RLY.,23.67868,86.20914
5103,JHARKHAND,DUMKA,24.04289,86.87989
5104,JHARKHAND,GARHWA,24.04617,84.05857
5105,JHARKHAND,GIRIDIH,24.20815,86.26556
5106,JHARKHAND,GODDA,24.77659,87.47111
5107,JHARKHAND,GUMLA,23.04506,84.5416
5108,JHARKHAND,HAZARIBAGH,23.98903,85.36254
5109,JHARKHAND,JAMSHEDPUR,22.801519,86.202958
5110,JHARKHAND,JAMSHEDPUR RLY.,22.801519,86.202958
5111,JHARKHAND,JAMTARA,23.9905,86.81396
5112,JHARKHAND,KHUNTI,22.94109,85.11216
5113,JHARKHAND,KODERMA,26.91391,75.75534
5114,JHARKHAND,LATEHAR,23.7448,84.5076
5115,JHARKHAND,LOHARDAGGA,26.91391,75.75534
5116,JHARKHAND,PAKUR,24.282,87.26711
5117,JHARKHAND,PALAMU,23.981377,84.227788
5118,JHARKHAND,RAMGARH,23.62768,85.5105
5119,JHARKHAND,RANCHI,23.3345,85.40379
5120,JHARKHAND,SAHEBGANJ,25.2412,87.6345
5121,JHARKHAND,SARAIKELA,22.7021,85.9307
5122,JHARKHAND,SIMDEGA,22.6127,84.5015
5123,KARNATAKA,BAGALKOT,16.75497,75.72142
5124,KARNATAKA,BANGALORE COMMR.,35.087358,-89.862167
5125,KARNATAKA,BANGALORE RURAL,13.08795,77.37575
5126,KARNATAKA,BELGAUM,15.857267,74.506934
5127,KARNATAKA,BELLARY,13.166557,75.863406
5128,KARNATAKA,BIDAR,17.914259,77.524533
5129,KARNATAKA,BIJAPUR,16.826925,75.720105
5130,KARNATAKA,CBPURA,16.54006,80.64006
5131,KARNATAKA,CHAMARAJNAGAR,43.828807,-84.340275
5132,KARNATAKA,CHICKMAGALUR,16.54006,80.64006
5133,KARNATAKA,CHITRADURGA,14.226644,76.400512
5134,KARNATAKA,DAKSHIN KANNADA,12.3339,76.61837
5135,KARNATAKA,DAVANAGERE,14.466127,75.920636
5136,KARNATAKA,DHARWAD COMMR.,41.293592,-86.332376
5137,KARNATAKA,DHARWAD RURAL,15.45849,75.00747
5138,KARNATAKA,GADAG,15.426365,75.630079
5139,KARNATAKA,GULBARGA,17.331,76.833423
5140,KARNATAKA,HASSAN,12.98865,76.07087
5141,KARNATAKA,HAVERI,13.153911,77.033384
5142,KARNATAKA,K.G.F.,12.444943,75.975705
5143,KARNATAKA,KODAGU,12.381173,75.667724
5144,KARNATAKA,KOLAR,13.13709,78.133947
5145,KARNATAKA,KOPPAL,15.348414,76.154742
5146,KARNATAKA,MANDYA,12.521784,76.893739
5147,KARNATAKA,MYSORE COMMR.,41.293592,-86.332376
5148,KARNATAKA,MYSORE RURAL,12.55306,77.40617
5149,KARNATAKA,RAICHUR,16.202495,77.356854
5150,KARNATAKA,RAILWAYS,12.99262,77.93656
5151,KARNATAKA,RAMANAGAR,44.352472,-78.439673
5152,KARNATAKA,SHIMOGA,13.931172,75.569737
5153,KARNATAKA,TUMKUR,13.340077,77.100621
5154,KARNATAKA,UDUPI,13.341917,74.747323
5155,KARNATAKA,UTTAR KANNADA,12.82226,75.225601
5156,KERALA,ALAPUZHA,29.593979,-95.541206
5157,KERALA,ERNAKULAM COMMR.,29.593979,-95.541206
5158,KERALA,ERNAKULAM RURAL,9.97746,76.29987
5159,KERALA,IDUKKI,10.03493,76.80717
5160,KERALA,KANNUR,11.127134,75.8954
5161,KERALA,KASARGOD,12.53505,74.99952
5162,KERALA,KOLLAM,8.887094,76.590684
5163,KERALA,KOTTAYAM,9.3593,76.69543
5164,KERALA,KOZHIKODE COMMR.,29.593979,-95.541206
5165,KERALA,KOZHIKODE RURAL,11.25921,75.79157
5166,KERALA,MALAPPURAM,11.287066,75.80093
5167,KERALA,PALAKKAD,10.61926,76.69627
5168,KERALA,PATHANAMTHITTA,9.22408,76.69595
5169,KERALA,RAILWAYS,9.17808,76.50831
5170,KERALA,THRISSUR,10.52519,76.215983
5171,KERALA,TRIVANDRUM COMMR.,8.49104,76.9238
5172,KERALA,TRIVANDRUM RURAL,8.505749,76.957356
5173,KERALA,WAYANADU,11.67729,75.77969
5174,MADHYA PRADESH,ALIRAJPUR,22.28896,74.41243
5175,MADHYA PRADESH,ANUPPUR,23.11518,81.7005
5176,MADHYA PRADESH,ASHOK NAGAR,24.63416,77.55456
5177,MADHYA PRADESH,BALAGHAT,21.86206,80.27175
5178,MADHYA PRADESH,BARWANI,22.05156,75.12243
5179,MADHYA PRADESH,BETUL,21.86954,77.83146
5180,MADHYA PRADESH,BHIND,26.3089,78.25996
5181,MADHYA PRADESH,BHOPAL,23.260663,77.39406
5182,MADHYA PRADESH,BHOPAL RLY.,23.260663,77.39406
5183,MADHYA PRADESH,BURHANPUR,21.35574,76.52156
5184,MADHYA PRADESH,CHHATARPUR,24.90396,79.58608
5185,MADHYA PRADESH,CHHINDWARA,22.057824,78.93862
5186,MADHYA PRADESH,DAMOH,23.81099,79.42308
5187,MADHYA PRADESH,DATIYA,26.16574,78.32567
5188,MADHYA PRADESH,DEWAS,23.16073,75.79181
5189,MADHYA PRADESH,DHAR,22.60429,75.27961
5190,MADHYA PRADESH,DINDORI,22.93047,81.07184
5191,MADHYA PRADESH,GUNA,24.64798,77.3225
5192,MADHYA PRADESH,GWALIOR,26.16574,78.32567
5193,MADHYA PRADESH,HARDA,22.33602,77.09053
5194,MADHYA PRADESH,HOSHANGABAD,22.75011,77.7188
5195,MADHYA PRADESH,INDORE,22.68452,75.92529
5196,MADHYA PRADESH,INDORE RLY.,23.814342,77.534072
5197,MADHYA PRADESH,JABALPUR,23.160938,79.949717
5198,MADHYA PRADESH,JABALPUR RLY.,23.16087,79.93357
5199,MADHYA PRADESH,JHABUA,22.91286,74.72882
5200,MADHYA PRADESH,KATNI,23.84687,80.37937
5201,MADHYA PRADESH,KHANDWA,22.677,75.87817
5202,MADHYA PRADESH,KHARGON,21.9863,75.86772
5203,MADHYA PRADESH,MANDLA,22.5337,80.3032
5204,MADHYA PRADESH,MANDSAUR,24.04632,75.15386
5205,MADHYA PRADESH,MORENA,26.63145,78.28386
5206,MADHYA PRADESH,NARSINGHPUR,22.08492,78.97069
5207,MADHYA PRADESH,NEEMUCH,24.46263,74.87891
5208,MADHYA PRADESH,PANNA,24.51587,80.07885
5209,MADHYA PRADESH,RAISEN,23.24999,77.46698
5210,MADHYA PRADESH,RAJGARH,22.2781,74.77955
5211,MADHYA PRADESH,RATLAM,23.331541,75.036658
5212,MADHYA PRADESH,REWA,24.54379,81.30127
5213,MADHYA PRADESH,SAGAR,23.8477,78.7433
5214,MADHYA PRADESH,SATNA,24.575131,80.832572
5215,MADHYA PRADESH,SEONI,22.05176,79.47174
5216,MADHYA PRADESH,SHAHDOL,23.300234,81.364771
5217,MADHYA PRADESH,SHAJAPUR,23.43728,76.27
5218,MADHYA PRADESH,SHEOPUR,25.55117,76.64634
5219,MADHYA PRADESH,SHIVPURI,25.423526,77.655142
5220,MADHYA PRADESH,SIDHI,24.52874,81.30708
5221,MADHYA PRADESH,SIHORE,23.814342,77.534072
5222,MADHYA PRADESH,SINGRAULI,24.197443,82.666145
5223,MADHYA PRADESH,TIKAMGARH,24.78532,78.94971
5224,MADHYA PRADESH,UJJAIN,23.174597,75.785142
5225,MADHYA PRADESH,UMARIYA,23.54732,80.828
5226,MADHYA PRADESH,VIDISHA,23.55304,77.82402
5227,MAHARASHTRA,AHMEDNAGAR,18.58224,73.9845
5228,MAHARASHTRA,AKOLA,20.68362,77.01389
5229,MAHARASHTRA,AMRAVATI COMMR.,21.14502,78.98121
5230,MAHARASHTRA,AMRAVATI RURAL,20.92972,77.75813
5231,MAHARASHTRA,AURANGABAD COMMR.,19.873954,75.32778
5232,MAHARASHTRA,AURANGABAD RURAL,19.873954,75.32778
5233,MAHARASHTRA,BEED,21.387981,75.109728
5234,MAHARASHTRA,BHANDARA,21.19154,79.66253
5235,MAHARASHTRA,BULDHANA,20.08368,76.45392
5236,MAHARASHTRA,CHANDRAPUR,19.95982,79.29556
5237,MAHARASHTRA,DHULE,20.898,74.7732
5238,MAHARASHTRA,GADCHIROLI,20.18842,79.9995
5239,MAHARASHTRA,GONDIA,21.455228,80.196273
5240,MAHARASHTRA,HINGOLI,19.1962,77.34135
5241,MAHARASHTRA,JALGAON,20.996845,75.56838
5242,MAHARASHTRA,JALNA,19.840916,75.882487
5243,MAHARASHTRA,KOLHAPUR,16.704979,74.236016
5244,MAHARASHTRA,LATUR,18.398339,76.562087
5245,MAHARASHTRA,MUMBAI COMMR.,19.22153,72.86858
5246,MAHARASHTRA,MUMBAI RLY.,19.22153,72.86858
5247,MAHARASHTRA,NAGPUR COMMR.,21.149804,79.080609
5248,MAHARASHTRA,NAGPUR RLY.,21.149804,79.080609
5249,MAHARASHTRA,NAGPUR RURAL,21.149804,79.080609
5250,MAHARASHTRA,NANDED,19.1595,77.3109
5251,MAHARASHTRA,NANDURBAR,20.875665,74.50269
5252,MAHARASHTRA,NASIK COMMR.,19.99025,73.72854
5253,MAHARASHTRA,NASIK RURAL,19.28459,73.1966
5254,MAHARASHTRA,NAVI MUMBAI,19.13797,73.05019
5255,MAHARASHTRA,OSMANABAD,18.185364,76.042
5256,MAHARASHTRA,PARBHANI,19.42951,76.48568
5257,MAHARASHTRA,PUNE COMMR.,18.1374,75.7301
5258,MAHARASHTRA,PUNE RLY.,18.46919,73.90409
5259,MAHARASHTRA,PUNE RURAL,18.5415,73.82151
5260,MAHARASHTRA,RAIGAD,32.171017,-106.710981
5261,MAHARASHTRA,RATNAGIRI,16.99007,73.31905
5262,MAHARASHTRA,SANGLI,17.436269,75.193229
5263,MAHARASHTRA,SATARA,18.43978,73.85559
5264,MAHARASHTRA,SINDHUDURG,16.69316,74.22598
5265,MAHARASHTRA,SOLAPUR COMMR.,17.671527,75.89755
5266,MAHARASHTRA,SOLAPUR RURAL,17.671527,75.89755
5267,MAHARASHTRA,THANE COMMR.,19.194329,72.970178
5268,MAHARASHTRA,THANE RURAL,19.33331,73.2839
5269,MAHARASHTRA,WARDHA,20.7904,78.49876
5270,MAHARASHTRA,WASHIM,20.14695,77.09186
5271,MAHARASHTRA,YAVATMAL,20.39298,78.1459
5272,MANIPUR,BISHNUPUR,24.6281,93.7627
5273,MANIPUR,CHANDEL,24.32738,93.99258
5274,MANIPUR,CHURACHANDPUR,24.3466,93.7002
5275,MANIPUR,CID,-23.71617,-46.70788
5276,MANIPUR,IMPHAL EAST,24.72959,93.96678
5277,MANIPUR,IMPHAL WEST,24.7465,93.8741
5278,MANIPUR,SENAPATI,25.27206,94.02611
5279,MANIPUR,TAMENGLONG,24.99671,93.48071
5280,MANIPUR,THOUBAL,24.6485,93.9927
5281,MANIPUR,UKHRUL,25.10246,94.35962
5282,MEGHALAYA,GARO HILLS EAST,25.5,90.5
5283,MEGHALAYA,GARO HILLS SOUTH,25.5,90.5
5284,MEGHALAYA,GARO HILLS WEST,25.93625,90.40693
5285,MEGHALAYA,JAINTIA HILLS,25.389881,92.405358
5286,MEGHALAYA,KHASI HILLS EAST,26.10759,91.82195
5287,MEGHALAYA,KHASI HILLS WEST,25.5,91.5
5288,MEGHALAYA,RI-BHOI,25.891644,91.852693
5289,MIZORAM,AIZAWL,23.741409,92.72093
5290,MIZORAM,CHAMPHAI,23.47852,93.32593
5291,MIZORAM,KOLASIB,24.224,92.6789
5292,MIZORAM,LAWNGTLAI,22.53362,92.8965
